trip_id,route_id,service_id,trip_headsign,direction_id,shape_id
713567,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,IBB_ETX
713568,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Ibarbengoa,0,ETX_IBB
713569,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,IBB_ETX
713570,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Ibarbengoa,0,ETX_IBB
713571,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,IBB_ETX
713572,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Ibarbengoa,0,ETX_IBB
713573,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Sopela,0,ETX_SOP
713574,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713575,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713576,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713577,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713578,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713579,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713580,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713581,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713582,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713583,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713584,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,BSR_PLE
713585,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713586,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713587,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713588,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,IBB_ETX
713589,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Ibarbengoa,0,ETX_IBB
713590,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Sopela,0,ETX_SOP
713591,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713592,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713593,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713595,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713596,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713597,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713598,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713599,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713600,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713601,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713602,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713603,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713604,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713605,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713606,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713607,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713608,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713609,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713610,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713611,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713612,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713613,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713615,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713616,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713617,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713618,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713619,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713620,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713621,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713622,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713623,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713624,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713625,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713626,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713627,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713628,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713629,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713630,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713631,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713632,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713633,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713634,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713635,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713636,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713637,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713638,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713639,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713640,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713641,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713642,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713643,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713644,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713645,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713646,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713647,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713648,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713649,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713650,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713651,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713652,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713653,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713654,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713655,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713656,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713657,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713658,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,KAB_ETX
713660,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713662,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,PLE_BSR
713663,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,BSR_PLE
713664,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,IBB_ETX
713665,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Ibarbengoa,0,ETX_IBB
713666,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,IBB_ETX
713667,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Ibarbengoa,0,ETX_IBB
713668,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,IBB_ETX
713669,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Ibarbengoa,0,ETX_IBB
713670,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,IBB_ETX
713671,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Ibarbengoa,0,ETX_IBB
713673,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713674,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713675,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713676,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713677,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713678,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713679,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713680,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713681,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713682,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713683,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713684,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713685,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713686,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713688,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713689,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713690,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713691,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713692,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713693,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713694,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713695,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713696,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713697,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713698,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713699,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713700,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713701,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713702,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713703,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713704,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713705,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713706,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713707,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713708,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713709,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,IBB_ETX
713710,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Ibarbengoa,0,ETX_IBB
713711,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,IBB_ETX
713712,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Ibarbengoa,0,ETX_IBB
713713,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,SOP_ETX
713714,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713715,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713716,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713717,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713718,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713719,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713720,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713721,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713722,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713723,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,PLE_BSR
713724,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,IBB_ETX
713725,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Ibarbengoa,0,ETX_IBB
713726,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,IBB_ETX
713727,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Ibarbengoa,0,ETX_IBB
713728,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,IBB_ETX
713729,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Ibarbengoa,0,ETX_IBB
713730,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,IBB_ETX
713731,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Ibarbengoa,0,ETX_IBB
713732,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713733,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713734,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713735,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713736,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713737,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713738,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713739,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713740,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713741,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713742,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713743,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713744,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713745,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713746,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713747,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,ETX_KAB
713749,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,SIN_KAB
713750,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713751,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713752,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713753,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713754,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713755,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713756,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713757,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713758,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713759,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713760,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713761,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713762,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713763,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713764,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713765,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713766,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713767,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713768,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Basauri,1,KAB_BSR
713769,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Kabiezes,0,BSR_KAB
713770,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,IBB_ETX
713771,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Ibarbengoa,0,ETX_IBB
713772,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,IBB_ETX
713773,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Ibarbengoa,0,ETX_IBB
713774,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,SOP_ETX
713775,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713776,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713777,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713778,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713779,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713780,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713781,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713782,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Etxebarri,1,PLE_ETX
713783,MB,obralut_bolvia1_invdcortopostfestlargo_25.pex,Plentzia,0,ETX_PLE
713784,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713785,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713786,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713787,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713788,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713789,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713790,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713791,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713792,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713793,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713794,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713795,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713796,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713797,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713798,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713799,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713800,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713801,MB,obralut_bolvia1_invd_25.pex,Etxebarri,1,IBB_ETX
713802,MB,obralut_bolvia1_invd_25.pex,Ibarbengoa,0,ETX_IBB
713803,MB,obralut_bolvia1_invd_25.pex,Etxebarri,1,IBB_ETX
713804,MB,obralut_bolvia1_invd_25.pex,Ibarbengoa,0,ETX_IBB
713805,MB,obralut_bolvia1_invd_25.pex,Etxebarri,1,SOP_ETX
713806,MB,obralut_bolvia1_invd_25.pex,Plentzia,0,ETX_PLE
713807,MB,obralut_bolvia1_invd_25.pex,Etxebarri,1,PLE_ETX
713808,MB,obralut_bolvia1_invd_25.pex,Plentzia,0,ETX_PLE
713809,MB,obralut_bolvia1_invd_25.pex,Etxebarri,1,PLE_ETX
713810,MB,obralut_bolvia1_invd_25.pex,Plentzia,0,ETX_PLE
713811,MB,obralut_bolvia1_invd_25.pex,Etxebarri,1,IBB_ETX
713812,MB,obralut_bolvia1_invd_25.pex,Ibarbengoa,0,ETX_IBB
713813,MB,obralut_bolvia1_invd_25.pex,Sopela,0,ETX_SOP
713814,MB,obralut_bolvia1_invd_25.pex,Plentzia,0,ETX_PLE
713815,MB,obralut_bolvia1_invd_25.pex,Etxebarri,1,PLE_ETX
713816,MB,obralut_bolvia1_invd_25.pex,Plentzia,0,ETX_PLE
713817,MB,obralut_bolvia1_invd_25.pex,Etxebarri,1,PLE_ETX
713818,MB,obralut_bolvia1_invd_25.pex,Plentzia,0,ETX_PLE
713819,MB,obralut_bolvia1_invd_25.pex,Etxebarri,1,PLE_ETX
713820,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713821,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713822,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713823,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713824,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713825,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713826,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713827,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713828,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713829,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713830,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713831,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713832,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713833,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713834,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713835,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713836,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713837,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713838,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713839,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713840,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713841,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713842,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713843,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713844,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713845,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713846,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713847,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713848,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713849,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713850,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713851,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713852,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713853,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713854,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713855,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713856,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713857,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713858,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713859,MB,obralut_bolvia1_invd_25.pex,San Ignazio,0,BSR_SIN
713860,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713861,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713862,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713863,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713864,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713865,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713866,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713867,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713868,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713869,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713870,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
713871,MB,obralut_bolvia1_invd_25.pex,Basauri,1,KAB_BSR
713872,MB,obralut_bolvia1_invd_25.pex,Kabiezes,0,BSR_KAB
